pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
yerB_yerC.1021	intergenic_UTR	yerB_yerC	BSU_06570	Additional genes, Membrane proteins, Phosphorylation on either a Ser, Thr or Tyr residue	0.13	0.819431264883412
S309.1319	sRNA_independent	S309	new_961009_961338	na	-0.13	na
flhG.2464	CDS	flhG	BSU_16410	Motility and chemotaxis/ other, Resistance against toxins/ antibiotics, Swarming	-0.13	0.753839967976201
pdhB.2182	CDS	pdhB	BSU_14590	TCA cycle, Membrane proteins, Phosphorylation on a Ser residue, Newly identified competence genes	0.13	0.924006552543871
xkdF.1874	CDS	xkdF	BSU_12600	PBSX prophage	-0.13	0.940867924103532
tsaB_rimI.916	intergenic_UTR	tsaB_rimI	BSU_05920	tRNA modification and maturation, Essential genes	0.13	na
yczM.595	CDS	yczM	BSU_03788	Toxins, antitoxins and immunity against toxins/ based on similarity	0.13	0.953686270028256
S1382.5428	sRNA_independent	S1382	new_3699152_3701361	na	-0.13	0.838392073195341
fumC_yvzF.5007	intergenic_UTR	fumC_yvzF	BSU_33040	TCA cycle	0.13	0.864720665674398
yodA.2960	CDS	yodA	BSU_19530	Poorly characterized/ putative enzymes	0.13	na
phoP.4410	CDS	phoP	BSU_29110	Phosphate metabolism, Two-component system response regulators, Regulators of core metabolism, Sporulation proteins/ other, General stress proteins (controlled by SigB), Phosphorylation on an Asp residue	0.13	0.881617216826602
vdhT.1118	CDS	vdhT	BSU_07350	Poorly characterized/ putative enzymes	-0.13	0.723243967240292
recN.3652	CDS	recN	BSU_24240	DNA repair/ recombination, Other proteins	-0.13	0.758577007768336
S316.1362	S_feature	S316	new_984595_985733_c	na	-0.13	0.887213939526674
moaA.5549	CDS	moaA	BSU_36700	Biosynthesis of molybdopterin	-0.13	0.821710570308357
sdhC.4306	CDS	sdhC	BSU_28450	TCA cycle, Membrane proteins, Other proteins required for biofilm formation	-0.13	0.780978657767078
maa.6170	CDS	maa	BSU_40850	Utilization of starch/ maltodextrin	-0.13	na
yjbA.1690	CDS	yjbA	BSU_11410	Sporulation proteins/ other	0.13	0.892701876282352
yqbN/2.3919	CDS	yqbN/2	BSU_26040	Skin element, Pseudogenes	-0.13	na
roxS.1718	transcript	roxS	BSU_misc_RNA_67	Regulatory RNAs	-0.13	na
yosW.3024	CDS	yosW	BSU_19980	SP-beta prophage	-0.13	na
dapF.4872	CDS	dapF	BSU_32170	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Essential genes	0.13	0.806317373979536
purE.998	CDS	purE	BSU_06420	Biosynthesis/ acquisition of purine nucleotides	0.13	0.858953473879008
S760.3006	S_feature	S760	new_2153170_2153718	na	0.13	na
ydbO.710	CDS	ydbO	BSU_04540	Membrane proteins, Other transporters	-0.13	0.798926868626012
mfd_spoVT.97	intergenic_UTR	mfd_spoVT	BSU_00550	DNA repair/ recombination, Transcription elongation/ termination, Other proteins	-0.13	0.864720665674398
relP_ppnKA.1728	intergenic_UTR	relP_ppnKA	BSU_11600	Metabolism of signalling nucleotides, Targets of (p)ppGpp	-0.13	0.940867924103532
yoyB.2918	CDS	yoyB	BSU_19259	Newly identified sporulation proteins (based on transcription profiling)	-0.13	na
yojO.2936	CDS	yojO	BSU_19380	Proteins of unknown function	0.13	0.854619864745795
trxA.4314	CDS	trxA	BSU_28500	Electron transport/ other, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Essential genes, Protein modification/ other	-0.13	0.793516212975532
resB.3496	CDS	resB	BSU_23140	Respiration/ other, Membrane proteins	0.13	0.924006552543871
mblK.1596	CDS	mblK	BSU_10750	Poorly characterized/ putative enzymes, Other genes	0.13	0.858953473879008
S864.3450	sRNA_independent	S864	new_2391517_2391641_c	na	0.13	0.939836414975361
sieB.3147	CDS	sieB	BSU_20890	SP-beta prophage, Membrane proteins	0.13	0.925972974282708
yjzJ.1863	CDS	yjzJ	BSU_12519	PBSX prophage	-0.13	na
ldeI.2755	CDS	ldeI	BSU_18250	Utilization of branched-chain amino acids, Sporulation proteins/ other	-0.13	na
cotX.1748	CDS	cotX	BSU_11760	Not yet assigned	0.13	na
rpsM.246	CDS	rpsM	BSU_01410	Ribosomal proteins, Essential genes, Universally conserved proteins, Phosphorylation on an Arg residue	-0.13	0.881617216826602
yvcN.5241	CDS	yvcN	BSU_34730	Proteins of unknown function	-0.13	0.822075478221132
ywmA.5566	CDS	ywmA	BSU_36790	Newly identified sporulation proteins (based on transcription profiling)	-0.13	0.935407732475218
ylqC_ylqD.2402	intergenic_UTR	ylqC_ylqD	BSU_16000	Proteins of unknown function, Potential RNA/ Ribosome-binding proteins	-0.13	0.810672208367656
S803.3213	sRNA_independent	S803	new_2245307_2246150_c	na	0.13	na
ytrD.4602	CDS	ytrD	BSU_30430	Cold stress proteins, Membrane proteins, Unknown ABC transporters	0.13	0.917428767092209
yvrD.5025	CDS	yvrD	BSU_33190	Poorly characterized/ putative enzymes	0.13	0.867110894599529
niaP.470	CDS	niaP	BSU_02950	Biosynthesis of NAD(P), Membrane proteins, Transporter for cofactors	-0.13	0.685504648871018
rnz.3596	CDS	rnz	BSU_23840	tRNA modification and maturation, Essential genes, Endoribonucleases	0.13	0.928184035412707
YP_009513941.440	CDS	YP_009513941	na	na	0.13	0.853068562788774
mutM.4405	CDS	mutM	BSU_29080	DNA repair/ recombination, Oxidized guanine (GO) DNA repair system	0.13	0.825722203423871
thiT.4679	CDS	thiT	BSU_30990	ECF transporter, Biosynthesis/ acquisition of thiamine, Membrane proteins, The substrate-specific S components of the ECF transporters	-0.13	0.822075478221132
xpdC.1860	CDS	xpdC	BSU_12490	Resistance against oxidative and electrophile stress/ based on similarity, PBSX prophage, Class V	0.13	0.933473482867
kbfO.4736	CDS	kbfO	BSU_31322	Biofilm formation, Membrane proteins, Potassium uptake/ export, Regulation, Newly identified sporulation proteins (based on transcription profiling)	-0.13	0.935407732475218
mtnN.4107	CDS	mtnN	BSU_27270	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	0.13	0.857507034092901
pghB_xpdC.1858	intergenic_UTR	pghB_xpdC	BSU_12480	PBSX prophage, Capsule biosynthesis and degradation	-0.13	na
yitO.1635	CDS	yitO	BSU_11055	Membrane proteins, Proteins of unknown function	0.13	0.838392073195341
yqjV.3578	CDS	yqjV	BSU_23730	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	-0.13	0.90439795315992
menG_hepS.3437	intergenic_UTR	menG_hepS	BSU_22750	Biosynthesis of menaquinone, Other proteins required for biofilm formation	0.13	0.825200652801018
metK.4619	CDS	metK	BSU_30550	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine, Essential genes	0.13	0.777048747417763
rpsNB.1326	CDS	rpsNB	BSU_08880	Ribosomal proteins	0.13	0.853068562788774
xkdX.1908	CDS	xkdX	BSU_12770	PBSX prophage	0.13	na
nrdR.4393	CDS	nrdR	BSU_29000	Transcription factors/ other	0.13	0.868522773595944
Novel_transcript.4737	Novel_transcript	Novel_transcript	na	na	0.13	na
yczL.534	CDS	yczL	BSU_03359	Proteins of unknown function	0.13	0.822075478221132
thrC.4884	CDS	thrC	BSU_32250	Biosynthesis/ acquisition of lysine/ threonine	0.13	0.767385144279489
rpsNA_rpsH.222	intergenic_UTR	rpsNA_rpsH	BSU_01290	Ribosomal proteins, Essential genes, Phosphorylation on an Arg residue	-0.13	0.892818045869605
yugP.4732	CDS	yugP	BSU_31310	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	-0.13	0.877312584060106
phrF.5665	CDS	phrF	BSU_37470	Genetic competence, Control of response regulators/ other, Quorum sensing, Genetic competence, Short peptides	-0.13	0.753839967976201
S1298.5113	S_feature	S1298	new_3467393_3467541_c	na	-0.13	na
ybxG.339	CDS	ybxG	BSU_02060	Membrane proteins, APC superfamily, Biosynthesis/ acquisition of serine/ glycine/ alanine, Biosynthesis/ acquisition of lysine/ threonine, Utilization of threonine/ glycine	0.13	0.691026435464704
fbnA.2346	CDS	fbnA	BSU_15640	Other proteins required for biofilm formation, Ribosome quality control and ribosome rescue	0.13	0.76943397442477
yxcA.6014	CDS	yxcA	BSU_39830	Membrane proteins, Proteins of unknown function	-0.13	na
yrhH.4087	CDS	yrhH	BSU_27180	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Poorly characterized/ putative enzymes	-0.13	0.836332093944833
bkdAA.3625	CDS	bkdAA	BSU_24050	Utilization of branched-chain amino acids	-0.13	0.852815512562098
rplP.210	CDS	rplP	BSU_01230	Ribosomal proteins, Essential genes	-0.13	0.864720665674398
rapH.1060	CDS	rapH	BSU_06830	Protein phosphatases, Response regulator aspartate phosphatase, Quorum sensing, Phosphatases controlling the phosphorelay, Phosphatases controlling the phosphorelay	-0.13	0.720322731834657
araR.5137	CDS	araR	BSU_33970	Utilization of arabinan/ arabinose/ arabitol, Transcription factors/ other	0.13	0.765497117748726
tbcS_ytpA.4613	intergenic_UTR	tbcS_ytpA	BSU_30500	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.13	0.868691275923537
ansA.3559	CDS	ansA	BSU_23580	Utilization of  asparagine/ aspartate	0.13	0.892431541743073
yocL.2916	CDS	yocL	BSU_19250	Sporulation proteins/ other	0.13	0.819431264883412
ywmB.5563	CDS	ywmB	BSU_36770	Sporulation/ other	0.13	0.83440450758077
trpD.3426	CDS	trpD	BSU_22670	Biosynthesis/ acquisition of aromatic amino acids	0.13	0.940867924103532
adhA.4062	CDS	adhA	BSU_27010	Resistance against oxidative and electrophile stress	0.13	0.910772356683386
S1221.4810	S_feature	S1221	new_3263786_3264226_c	na	0.13	0.90439795315992
YP_009514000.4727	CDS	YP_009514000	na	na	-0.13	0.881617216826602
yjoB.1850	CDS	yjoB	BSU_12420	Cell division/ based on similarity, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.13	0.731145246834249
yodD.2963	CDS	yodD	BSU_19560	Resistance against oxidative and electrophile stress	-0.13	0.935407732475218
ylaB.2202	CDS	ylaB	BSU_14720	Membrane proteins, Proteins of unknown function	-0.13	na
licT_yxiP.5902	intergenic_UTR	licT_yxiP	BSU_39080	Utilization of beta-glucosides, Utilization of other polymeric carbohydrates, PRD-type regulators, RNA binding regulators, Phosphorylation on a His residue	0.13	0.935407732475218
cspB.1361	CDS	cspB	BSU_09100	RNA chaperones, Cold stress proteins	-0.13	0.81475789625976
ytkL_ytkK.4459	intergenic_UTR	ytkL_ytkK	BSU_29410	General stress proteins (controlled by SigB)	-0.13	0.881617216826602
yfkN.1192	CDS	yfkN	BSU_07840	Secreted proteins, Metabolism of signalling nucleotides	0.13	0.81018812302903
S1274.5005	S_feature	S1274	new_3388832_3388961_c	na	0.13	0.897212968694137
pelC.5278	CDS	pelC	BSU_34950	Utilization of other polymeric carbohydrates, Secreted proteins	0.13	0.877684387735714
yqjZ.3571	CDS	yqjZ	BSU_23680	Proteins of unknown function	0.13	0.957585194758825
ffh_rpsP.2397	intergenic_UTR	ffh_rpsP	BSU_15980	Protein secretion, Essential genes, Targets of (p)ppGpp	-0.13	0.644680036460991
tlpC.549	CDS	tlpC	BSU_03440	Membrane proteins, Membrane-bound chemoreceptors	-0.13	0.811104624498102
yvdQ.5211	CDS	yvdQ	BSU_34510	Spore coat protein/ based on similarity, Efp-dependent proteins	0.13	na
yxjG.5880	CDS	yxjG	BSU_38960	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine/ based on similarity	0.13	0.821710570308357
copP.1123	CDS	copP	BSU_07390	Transcription factors/ other, Resistance against toxins/ antibiotics/ based on similarity	-0.13	na
ylxM_ffh.2395	intergenic_UTR	ylxM_ffh	BSU_15970	Protein secretion	-0.13	0.765497117748726
S693.2805	S_feature	S693	new_2029314_2029407	na	0.13	0.920415708821434
cysK.129	CDS	cysK	BSU_00730	Biosynthesis/ acquisition of cysteine, Control of transcription factor (other than two-component system), Trigger enzymes that control gene expression by protein-protein interaction with transcription factors	0.13	0.82358028778983
kbl.2551	CDS	kbl	BSU_17000	Utilization of threonine/ glycine	0.13	na
yaaL.44	CDS	yaaL	BSU_00220	Proteins of unknown function	0.13	0.90439795315992
yvaG.5080	CDS	yvaG	BSU_33590	Poorly characterized/ putative enzymes	-0.13	0.924006552543871
yuaE.4686	CDS	yuaE	BSU_31030	Proteins of unknown function	-0.13	0.784738469004883
yvrA.5022	CDS	yvrA	BSU_33160	Membrane proteins, Biosynthesis/ acquisition of cobalamine (B12)), Uptake of cofactors	0.13	na
ureC.5537	CDS	ureC	BSU_36640	Utilization of urea	-0.13	0.935407732475218
ybfG.357	CDS	ybfG	BSU_02200	Cell wall/ other/ based on similarity, Membrane proteins	-0.13	0.781423572728175
xylA_xylB.2645	intergenic_UTR	xylA_xylB	BSU_17600	Utilization of xylan/ xylose	-0.13	na
S499.2057	sRNA_independent	S499	new_1446841_1447052	na	0.13	na
yphF.3445	CDS	yphF	BSU_22810	Proteins of unknown function	0.13	0.815149276475102
cccB.5325	CDS	cccB	BSU_35270	Respiration/ other, Membrane proteins	0.13	0.783328856554323
ykpA_panE.2157	intergenic_UTR	ykpA_panE	BSU_14430	Unknown ABC transporters	-0.13	0.931047174143856
pyrR_pyrP.2323	intergenic_UTR	pyrR_pyrP	BSU_15470	Biosynthesis/ acquisition of pyrimidine nucleotides, Transcription factors/ other, RNA binding regulators	-0.13	0.940867924103532
rcmE_ysmB.4297	intergenic_UTR	rcmE_ysmB	BSU_28390	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes	0.13	0.885679272424301
yesJ.1071	CDS	yesJ	BSU_06920	Sporulation proteins/ other	-0.13	0.860438566067315
nfo_cshB.3780	intergenic_UTR	nfo_cshB	BSU_25130	DNA repair/ recombination, A/P endonucleases	0.13	0.884049823070341
ylaI.2210	CDS	ylaI	BSU_14790	Proteins of unknown function	-0.13	0.935407732475218
rplE.219	CDS	rplE	BSU_01280	Ribosomal proteins, Essential genes, Universally conserved proteins	-0.13	0.884049823070341
mswJ_S1499.5879	transcript	mswJ_S1499	BSU_misc_RNA_62	na	0.13	0.815149276475102
rpsC_rplP.209	intergenic_UTR	rpsC_rplP	BSU_01220	Ribosomal proteins, Essential genes, Universally conserved proteins	-0.13	0.868691275923537
trmG_iscSB.4483	intergenic_UTR	trmG_iscSB	BSU_29580	tRNA modification and maturation	0.13	na
gerD.268	CDS	gerD	BSU_01550	Membrane proteins, Additional germination proteins	-0.13	na
yorP.3068	CDS	yorP	BSU_20300	SP-beta prophage	0.13	na
thiO.1738	CDS	thiO	BSU_11670	Biosynthesis/ acquisition of thiamine	0.13	0.969958957029935
sigW_rsiW.290	intergenic_UTR	sigW_rsiW	BSU_01730	Sigma factors, Sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.13	0.746926234940724
ylqB.2393	CDS	ylqB	BSU_15960	Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases, Secreted proteins	-0.13	0.721698976627692
pbpC.648	CDS	pbpC	BSU_04140	Penicillin-binding proteins, Secreted proteins	0.13	0.739616073650949
yocM.2919	CDS	yocM	BSU_19260	Coping with hyper-osmotic stress	0.13	0.883656404202764
ypzH.3451	CDS	ypzH	BSU_22849	Newly identified sporulation proteins (based on transcription profiling)	-0.13	na
ycbO.412	CDS	ycbO	BSU_02580	Membrane proteins, Proteins of unknown function	0.13	0.933473482867
tcyK.4450	CDS	tcyK	BSU_29370	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	-0.13	na
thiV.1975	CDS	thiV	BSU_13230	Biosynthesis/ acquisition of thiamine, Membrane proteins, Class I ECF transporter	0.13	0.976975764392945
Novel_transcript.297	Novel_transcript	Novel_transcript	na	na	0.13	0.935407732475218
tlrBL_S1502.5887	sRNA_5UTR	tlrBL_S1502	new_4005137_4005322_c	Other regulators	0.13	0.90439795315992
msrA.3270	putative_sRNA	msrA	BSU_21690	Resistance against oxidative and electrophile stress	0.13	0.939364612804034
yxaJ.6029	CDS	yxaJ	BSU_39950	Membrane proteins, Proteins of unknown function	0.13	0.952270964439368
gapA.5133	CDS	gapA	BSU_33940	Glycolysis, Essential genes, Phosphorylation on an Arg residue, Phosphorylation on either a Ser, Thr or Tyr residue	-0.13	0.721698976627692
S628.2630	sRNA_independent	S628	new_1884169_1884237	na	0.13	0.936704808109811
dck.31	CDS	dck	BSU_00140	Purine salvage and interconversion	-0.13	0.758428045395445
comGD.3718	CDS	comGD	BSU_24700	Genetic competence, Genetic competence, Membrane proteins	0.13	na
nfrAA.5752	CDS	nfrAA	BSU_38110	Electron transport/ other, Resistance against oxidative and electrophile stress	0.13	0.793516212975532
hrcA.3839	CDS	hrcA	BSU_25490	Transcription factors/ other, Heat shock proteins, Phosphorylation on an Arg residue	0.12	0.859070051422577
ntdB.1563	CDS	ntdB	BSU_10540	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.12	0.952270964439368
S1064.4263	S_feature	S1064	new_2879296_2879712_c	na	-0.12	0.935407732475218
malR.1238	CDS	malR	BSU_31530	Utilization of organic acids, Two-component system response regulators, Phosphorylation on an Asp residue	-0.12	0.90439795315992
mutY_fabL.1293	intergenic_UTR	mutY_fabL	BSU_08630	DNA repair/ recombination, Oxidized guanine (GO) DNA repair system	0.12	0.838392073195341
ipi.1645	CDS	ipi	BSU_11130	Additional proteins involved in proteolysis	-0.12	0.791211761201527
treR.1190	CDS	treR	BSU_07820	Utilization of trehalose, Transcription factors/ other	0.12	0.829943437222151
glgP.4671	CDS	glgP	BSU_30940	Biosynthesis of glycogen, Sporulation proteins/ other, Phosphorylation on either a Ser, Thr or Tyr residue	-0.12	na
rplU.4228	CDS	rplU	BSU_27960	Ribosomal proteins, Essential genes	0.12	0.734624291692773
ynzJ.2655	pseudogene	ynzJ	BSU_17678	Proteins of unknown function	0.12	na
ydzQ.843	CDS	ydzQ	BSU_05409	Proteins of unknown function	-0.12	na
S1334.5294	S_feature	S1334	new_3602548_3602655	na	-0.12	0.939883512671404
hslR_spcP.103	intergenic_UTR	hslR_spcP	BSU_00590	Ribosome quality control and ribosome rescue	-0.12	0.884049823070341
yydK_yyzN.6057	intergenic_UTR	yydK_yyzN	BSU_40130	Transcription factor/ other/ based on similarity	0.12	na
phrC.594	CDS	phrC	BSU_03780	Genetic competence, Control of response regulators/ other, Quorum sensing, Genetic competence, Short peptides	0.12	0.855769284381164
gdh.615	CDS	gdh	BSU_03930	Additional germination proteins	-0.12	na
hom.4885	CDS	hom	BSU_32260	Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	0.12	0.825722203423871
motP.4511	CDS	motP	BSU_29730	Flagellar proteins, Membrane proteins	0.12	0.945127381312653
lysS.145	CDS	lysS	BSU_00820	Aminoacyl-tRNA synthetases, Essential genes, Metabolism of signalling nucleotides	0.12	0.825722203423871
safA.4208	CDS	safA	BSU_27840	Not yet assigned	0.12	0.821710570308357
ypmT.3273	CDS	ypmT	BSU_21720	Membrane proteins, Proteins of unknown function	0.12	0.876742240762303
fliM.2452	CDS	fliM	BSU_16310	Flagellar proteins, Membrane proteins, Swarming	-0.12	0.821710570308357
oxaAB.3603	CDS	oxaAB	BSU_23890	Genetic competence, Protein secretion, Genetic competence, Membrane proteins	-0.12	0.817081886582708
fecD.1142	CDS	fecD	BSU_07510	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.12	0.825722203423871
sunT.3234	CDS	sunT	BSU_21470	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, SP-beta prophage, Membrane proteins, Export of antibiotic substances	0.12	0.907663321086373
ctpA.2967	CDS	ctpA	BSU_19590	Additional proteins involved in proteolysis, Membrane proteins	-0.12	0.805671727281826
rhaE.4715	CDS	rhaE	BSU_31220	Utilization of rhamnose	-0.12	0.964476187968081
nfeDB.4684	CDS	nfeDB	BSU_31020	Membrane dynamics, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	0.12	0.668820783937375
yitP.1636	CDS	yitP	BSU_11070	Membrane proteins, Proteins of unknown function	-0.12	na
S704.2834	sRNA_independent	S704	new_2046920_2046979_c	na	0.12	na
ydzU.935	CDS	ydzU	BSU_06048	Prophage 3, Proteins of unknown function	0.12	na
ydiK.926	CDS	ydiK	BSU_06000	Membrane proteins, Proteins of unknown function	-0.12	0.83088745202971
dnaG_yqxD.3795	intergenic_UTR	dnaG_yqxD	BSU_25210	DNA replication, Essential genes, Targets of (p)ppGpp	0.12	0.90439795315992
clpY.2426	CDS	clpY	BSU_16160	Additional proteins involved in proteolysis	0.12	0.781423572728175
yxkH.5855	CDS	yxkH	BSU_38800	Membrane proteins, Proteins of unknown function	0.12	0.877678834208484
tdk.5610	CDS	tdk	BSU_37060	Biosynthesis/ acquisition of pyrimidine nucleotides	0.12	0.855769284381164
gltT.1516	CDS	gltT	BSU_10220	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Membrane proteins, Solute:sodium symporter family, Dicarboxylate/amino acid:cation symporter	0.12	0.710900036648108
yhgE.1509	CDS	yhgE	BSU_10160	Membrane proteins, Proteins of unknown function	-0.12	0.855769284381164
ysfE.4349	CDS	ysfE	BSU_28700	Proteins of unknown function	0.12	na
spsK.5715	CDS	spsK	BSU_37820	Biosynthesis of rhamnose (for the exosporium), Sporulation proteins/ other	-0.12	na
dnaJ_dnaK.3833	intergenic_UTR	dnaJ_dnaK	BSU_25460	Chaperones/ protein folding, Heat shock proteins	-0.12	0.907663321086373
S102.443	sRNA_independent	S102	new_302355_302434	na	0.12	na
med.1672	CDS	med	BSU_11300	Genetic competence, Genetic competence	0.12	0.793516212975532
yjcF.1765	CDS	yjcF	BSU_11840	Proteins of unknown function, Other highly expressed unknown proteins	-0.12	0.906521723134313
malA.1236	CDS	malA	BSU_08180	Utilization of maltose, Membrane proteins	0.12	0.947161437034858
yobF.2853	CDS	yobF	BSU_18890	Proteins of unknown function	0.12	0.869081814230287
yokI.3249	CDS	yokI	BSU_21580	SP-beta prophage, Type 2 TA systems, Secreted proteins	-0.12	0.853068562788774
yhzB.1330	CDS	yhzB	BSU_08900	Proteins of unknown function	-0.12	0.907663321086373
yabN.100	CDS	yabN	BSU_00580	Proteins of unknown function	-0.12	0.818425416345526
yheA.1452	CDS	yheA	BSU_09800	Proteins of unknown function, Phosphorylation on an Arg residue	0.12	0.825722203423871
ycnB_ycnC.605	intergenic_UTR	ycnB_ycnC	BSU_03840	Membrane proteins, Metabolism of signalling nucleotides, Other exporters	0.12	0.897266370426825
pksN.2579	CDS	pksN	BSU_17210	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	-0.12	0.793516212975532
ypbS_dynA.3324	intergenic_UTR	ypbS_dynA	BSU_22020	Proteins of unknown function	-0.12	0.895933305927079
ydhC.882	CDS	ydhC	BSU_05700	Transcription factor/ other/ based on similarity	0.12	0.889482619461888
ymzA_nrdI.2603	intergenic_UTR	ymzA_nrdI	BSU_17360	Proteins of unknown function	0.12	0.90439795315992
rsmB.2360	CDS	rsmB	BSU_15740	rRNA modification and maturation/ based on similarity	-0.12	0.818425416345526
ywdA_sacA.5741	intergenic_UTR	ywdA_sacA	BSU_38030	Proteins of unknown function	-0.12	0.948332744646859
bcaP.1406	CDS	bcaP	BSU_09460	Biosynthesis/ acquisition of branched-chain amino acids, Utilization of branched-chain amino acids, Membrane proteins, APC superfamily, Biosynthesis/ acquisition of serine/ glycine/ alanine, Biosynthesis/ acquisition of lysine/ threonine, Utilization of threonine/ glycine	-0.12	0.770417329783641
xylB.2644	CDS	xylB	BSU_17610	Utilization of xylan/ xylose	-0.12	0.940666996657941
glxA.5793	CDS	glxA	BSU_38370	Resistance against oxidative and electrophile stress	0.12	0.90439795315992
sppO.2132	CDS	sppO	BSU_14250	Class II	0.12	na
yezG.1056	CDS	yezG	BSU_06811	Essential genes, Type 2 TA systems	0.12	0.769380960358419
pepF_S414.1715	CDS_3'UTR	pepF_S414	BSU_11540	phosphorelay, phosphorelay	0.12	0.734624291692773
ylxF_fliK.2443	intergenic_UTR	ylxF_fliK	BSU_16260	Proteins of unknown function, Swarming	-0.12	0.822075478221132
pbpF.1500	CDS	pbpF	BSU_10110	Penicillin-binding proteins, Sporulation proteins/ other, Membrane proteins	0.12	0.9276874156483
xre.1862	CDS	xre	BSU_12510	Transcription factors/ other, PBSX prophage, Essential genes	-0.12	0.90439795315992
glgB.4675	CDS	glgB	BSU_30980	Biosynthesis of glycogen, Sporulation proteins/ other	0.12	na
S1182_yuaI.4680	CDS_3'UTR	S1182_yuaI	new_3178934_3179900_c	na	-0.12	0.896766452255046
sat.2338	CDS	sat	BSU_15590	Sulfur metabolism, sulfur metabolism/ general	0.12	0.892701876282352
aacD.3258	CDS	aacD	BSU_21630	Resistance against toxins/ antibiotics/ based on similarity, SP-beta prophage	-0.12	0.786592020186227
ykhA.1947	CDS	ykhA	BSU_13030	Poorly characterized/ putative enzymes	-0.12	0.903068425842092
yeeD.1054	CDS	yeeD	BSU_06790	Proteins of unknown function	0.12	0.96579174839013
hemN_lepA.3842	intergenic_UTR	hemN_lepA	BSU_25500	Biosynthesis of heme/ siroheme	-0.12	0.916963222963055
sdhA_sdhC.4305	intergenic_UTR	sdhA_sdhC	BSU_28440	TCA cycle, Membrane proteins, Phosphorylation on either a Ser, Thr or Tyr residue	-0.12	0.895744353997992
degQ.4794	CDS	degQ	BSU_31720	Control of response regulators/ other, Biofilm formation, Regulation	0.12	na
ilvD.3297	CDS	ilvD	BSU_21870	Biosynthesis/ acquisition of branched-chain amino acids	0.12	0.825722203423871
tsaC.5592	CDS	tsaC	BSU_36950	tRNA modification and maturation, Newly identified competence genes	-0.12	0.9276874156483
yybC.6148	CDS	yybC	BSU_40690	Proteins of unknown function	-0.12	0.946697489512888
opuAA.473	CDS	opuAA	BSU_02980	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	-0.12	0.730193363281809
xkdG_ykzL.1878	intergenic_UTR	xkdG_ykzL	BSU_12610	PBSX prophage, Secreted proteins	-0.12	na
yqbB.3937	CDS	yqbB	BSU_26170	Skin element	0.12	na
yrkD.3991	CDS	yrkD	BSU_26550	Proteins of unknown function	0.12	0.914540449107509
rsiX.3487	CDS	rsiX	BSU_23090	Control of sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Swarming	0.12	0.868691275923537
yorF.3079	CDS	yorF	BSU_20400	SP-beta prophage	-0.12	0.97025418821873
Novel_transcript.130	Novel_transcript	Novel_transcript	na	na	-0.12	na
sknR.3961	CDS	sknR	BSU_26350	Transcription factors/ other, Skin element, Essential genes	0.12	0.863352478903947
yxlC.5841	CDS	yxlC	BSU_38690	Control of sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	0.12	0.940867924103532
queA_yrzS.4189	intergenic_UTR	queA_yrzS	BSU_27720	tRNA modification and maturation	-0.12	0.907663321086373
ycsN.650	CDS	ycsN	BSU_04150	Poorly characterized/ putative enzymes	0.12	0.827479627231718
yqfU_nfo.3776	intergenic_UTR	yqfU_nfo	BSU_25110	Membrane proteins	-0.12	0.892818045869605
yczM_yczN.596	intergenic_UTR	yczM_yczN	BSU_03788	Toxins, antitoxins and immunity against toxins/ based on similarity	0.12	0.940867924103532
yoqJ.3105	CDS	yoqJ	BSU_20610	SP-beta prophage	0.12	na
rplNA_rplX.216	intergenic_UTR	rplNA_rplX	BSU_01260	Ribosomal proteins, Essential genes, Universally conserved proteins, Phosphorylation on an Arg residue	-0.12	0.90439795315992
