pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
yukC.4826	CDS	yukC	BSU_31890	Protein secretion, Membrane proteins	0.18	0.812007783060812
yjbK.1724	CDS	yjbK	BSU_11580	Proteins of unknown function, Phosphorylation on a Ser residue	0.18	0.8300821600979
yhxA_glpP.1382	intergenic_UTR	yhxA_glpP	BSU_09260	Poorly characterized/ putative enzymes	-0.18	0.945003935302773
fosB.2689	CDS	fosB	BSU_17840	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics	-0.18	0.939826981050766
sdpR.5112	CDS	sdpR	BSU_33790	Transcription factors/ other, Toxins, antitoxins and immunity against toxins	-0.18	0.948720990266485
purE.998	CDS	purE	BSU_06420	Biosynthesis/ acquisition of purine nucleotides	0.18	0.757267772040143
S333.1420	sRNA_5UTR	S333	new_1035397_1035553	na	-0.18	0.87093770432267
ctaC_ctaD.2226	intergenic_UTR	ctaC_ctaD	BSU_14890	Terminal oxidases, Membrane proteins	-0.18	na
S1170.4630	S_feature	S1170	new_3135504_3135638_c	na	-0.18	na
dtd_rsh.4166	intergenic_UTR	dtd_rsh	BSU_27590	Translation/ other	-0.18	0.886410245856402
rsgA.2365	CDS	rsgA	BSU_15780	Cell wall/ other, Ribosome assembly, GTP-binding proteins, Phosphorylation on a Thr residue, Newly identified competence genes, Detoxification reactions	0.18	0.822401662888922
divIVA.2312	CDS	divIVA	BSU_15420	Membrane proteins, The Min system, Other genes, Phosphorylation on an Arg residue	-0.18	0.680735994602339
gcvH.4963	CDS	gcvH	BSU_32800	Utilization of threonine/ glycine, Biosynthesis and scavenging of lipoic acid	-0.18	0.654788140511496
yrvJ.4162	CDS	yrvJ	BSU_27580	Secreted proteins, Cell wall/ other	0.18	0.740609358181724
fabHA_fabF.1678	intergenic_UTR	fabHA_fabF	BSU_11330	Biosynthesis of fatty acids	-0.18	0.887415425214883
sigE.2295	CDS	sigE	BSU_15320	Sigma factors, Sigma factors, Efp-dependent proteins	-0.18	na
YP_009513971.3260	CDS	YP_009513971	na	na	-0.18	0.964507178635341
tuaE.5372	CDS	tuaE	BSU_35570	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid, Membrane proteins	0.18	0.96058693968071
speD.4394	CDS	speD	BSU_29010	Metabolism of polyamines, Biofilm formation, Other proteins required for biofilm formation	0.18	0.793739489263144
S1155.4579	sRNA_independent	S1155	new_3095456_3095548_c	na	0.18	0.88898200869617
ybfH.358	CDS	ybfH	BSU_02210	Membrane proteins, Proteins of unknown function	-0.18	0.93081327708536
ywdK.5727	CDS	ywdK	BSU_37930	Membrane proteins	0.18	0.894130979471328
S1246.4886	S_feature	S1246	new_3316213_3316329_c	na	-0.18	na
YP_009513991.4089	CDS	YP_009513991	na	na	-0.18	0.961637309635124
fecE.1141	CDS	fecE	BSU_07500	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.18	0.834590403798845
fakBB.1642	CDS	fakBB	BSU_11110	Biosynthesis of phospholipids	0.18	0.870344430664747
yusG.4962	CDS	yusG	BSU_32790	Proteins of unknown function, Other highly expressed unknown proteins	-0.18	0.709980082598883
hslO.125	CDS	hslO	BSU_00710	Chaperone/ protein folding/ based on similarity, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.18	0.860808045342536
cydA.5849	CDS	cydA	BSU_38760	Terminal oxidases, Membrane proteins	0.18	0.96731385564724
pmiA.5414	CDS	pmiA	BSU_35790	Utilization of mannose	-0.18	0.882394321401377
yjbB.1702	CDS	yjbB	BSU_11480	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	0.18	0.946954869382176
rlmI.5792	CDS	rlmI	BSU_38360	rRNA modification and maturation/ based on similarity	-0.18	0.864511165855826
pucA.4920	CDS	pucA	BSU_32510	Utilization of nucleotides	0.18	na
licT_yxiP.5902	intergenic_UTR	licT_yxiP	BSU_39080	Utilization of beta-glucosides, Utilization of other polymeric carbohydrates, PRD-type regulators, RNA binding regulators, Phosphorylation on a His residue	-0.18	0.965303415118316
walL_recQ.2910	intergenic_UTR	walL_recQ	BSU_19210	Autolysis, Secreted proteins	-0.18	0.921059716045665
ecsA.1493	CDS	ecsA	BSU_10040	Protein secretion, Control of sigma factors, Membrane proteins, Regulatory ABC transporters	-0.18	0.88291912159975
pyrD.2330	CDS	pyrD	BSU_15540	Biosynthesis/ acquisition of pyrimidine nucleotides	0.18	0.804523054328888
yuxO.4784	CDS	yuxO	BSU_31670	Poorly characterized/ putative enzymes	-0.18	0.842643596160831
yxlG.5837	CDS	yxlG	BSU_38650	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Export of peptides	0.18	0.933128514517263
ypgR.3298	CDS	ypgR	BSU_21880	Proteins of unknown function	0.18	0.79224751863927
yokJ.3248	CDS	yokJ	BSU_21570	SP-beta prophage, Type 2 TA systems	0.18	0.945003935302773
yceJ.471	CDS	yceJ	BSU_02960	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	-0.18	na
qoxD_qoxC.5758	intergenic_UTR	qoxD_qoxC	BSU_38140	Terminal oxidases, Membrane proteins	-0.18	0.821895019902157
gutB_gutP.956	intergenic_UTR	gutB_gutP	BSU_06150	Utilization of glucitol	0.18	na
fni.3455	CDS	fni	BSU_22870	Biosynthesis of isoprenoids	0.18	0.664507430595136
ywoG.5513	CDS	ywoG	BSU_36450	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	-0.18	0.93081327708536
maeC.4533	CDS	maeC	BSU_29880	Utilization of organic acids	-0.18	0.724923628367523
phrK.2860	CDS	phrK	BSU_18920	Genetic competence, Quorum sensing, Genetic competence, Short peptides, Control of response regulators/ other	-0.18	0.903389344345433
yvdA.5231	CDS	yvdA	BSU_34670	Poorly characterized/ putative enzymes, Acquisition of bicarbonate	0.18	0.972349115674688
msmG.4584	CDS	msmG	BSU_30290	Utilization of melibiose, Membrane proteins, Uptake of carbon sources	-0.18	0.962617194678822
yzzP.2690	CDS	yzzP	BSU_17845	na	-0.18	0.937359408565959
hisB.5270	CDS	hisB	BSU_34900	Biosynthesis/ acquisition of histidine	0.18	0.764380295203919
cotNW.4989	CDS	cotNW	BSU_32950	Newly identified sporulation proteins (based on transcription profiling)	0.18	0.965056416155651
bioYB.4850	CDS	bioYB	BSU_32030	ECF transporter, Membrane proteins, Poorly characterized/ putative enzymes, The substrate-specific S components of the ECF transporters	-0.18	0.733189676232813
liaR.5012	CDS	liaR	BSU_33080	Two-component system response regulators, Resistance against oxidative and electrophile stress, Resistance against toxins/ antibiotics, Phosphorylation on an Asp residue	0.18	0.87007443071697
resB.3496	CDS	resB	BSU_23140	Respiration/ other, Membrane proteins	-0.18	0.828512877316177
mswA.1770	transcript	mswA	BSU_misc_RNA_15	na	0.18	0.924499382099707
copO.1125	CDS	copO	BSU_07400	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	-0.18	0.94618347565878
pdp_nupC.5951	intergenic_UTR	pdp_nupC	BSU_39400	Utilization of nucleotides	-0.18	0.951893916519417
ytxK_tpx.4469	intergenic_UTR	ytxK_tpx	BSU_29480	Genetics/ other/ based on similarity	-0.18	0.877610911115792
yisX.1615	CDS	yisX	BSU_10890	Proteins of unknown function	-0.18	0.927533632547962
flhO.5505	CDS	flhO	BSU_36400	Flagellar proteins, Secreted proteins, Swarming	0.18	0.73298704279606
yoyC_yojE.2953	intergenic_UTR	yoyC_yojE	BSU_19479	Proteins of unknown function	0.18	0.96989809991543
ltaSC.3738	CDS	ltaSC	BSU_24840	Biosynthesis of lipoteichoic acid, Biosynthesis of lipoteichoic acid, Cell shape	-0.18	0.654718539935017
bioD.4575	CDS	bioD	BSU_30210	Biosynthesis/ acquisition of biotin	0.18	0.734055428740089
odhA.2935	CDS	odhA	BSU_19370	TCA cycle, Phosphorylation on an Arg residue	0.18	0.627877996468155
ywqG.5476	CDS	ywqG	BSU_36220	Proteins of unknown function	-0.18	0.90121617150613
efp.3681	CDS	efp	BSU_24450	Translation factors, Swarming	-0.18	0.660255625617724
glyA.5584	CDS	glyA	BSU_36900	Biosynthesis/ acquisition of serine/ glycine/ alanine, Phosphorylation on either a Ser, Thr or Tyr residue, Newly identified competence genes	0.18	0.689857735821444
yheB.1450	CDS	yheB	BSU_09790	Proteins of unknown function	-0.18	0.874658500162623
pdhB.2182	CDS	pdhB	BSU_14590	TCA cycle, Membrane proteins, Phosphorylation on a Ser residue, Newly identified competence genes	0.18	0.645756481925381
fra.889	CDS	fra	BSU_05750	Biosynthesis of iron-sulfur clusters	0.18	0.92766008780594
qoxB.5760	CDS	qoxB	BSU_38160	Terminal oxidases, Membrane proteins	-0.18	0.757267772040143
yrzH.4200	CDS	yrzH	BSU_27800	Proteins of unknown function	-0.18	0.934228648104713
purF.1006	CDS	purF	BSU_06490	Biosynthesis/ acquisition of purine nucleotides	0.18	0.735691139121366
ykoN.1990	CDS	ykoN	BSU_13350	Newly identified sporulation proteins (based on transcription profiling)	0.18	na
ykoI.1980	CDS	ykoI	BSU_13270	Proteins of unknown function, Membrane proteins	0.18	0.965056416155651
gyrB.13	CDS	gyrB	BSU_00060	DNA condensation/ segregation, Essential genes, Phosphorylation on a Ser residue	0.18	0.73228690302865
yobD.2847	CDS	yobD	BSU_18850	Transcription factor/ other/ based on similarity	0.18	0.941049622486743
spoIIB.4245	CDS	spoIIB	BSU_28060	Sporulation/ other	-0.18	0.972349115674688
iswA.2313	transcript	iswA	BSU_misc_RNA_25	na	-0.18	0.722018538467125
recX.1275	CDS	recX	BSU_08520	Other proteins	0.18	0.856714575277694
spsE.5720	CDS	spsE	BSU_37870	Sporulation proteins/ other, Biosynthesis of legionaminic acid (for spore crust))	0.18	na
ptsG.2074	CDS	ptsG	BSU_13890	Glycolysis, Control of PRD-type regulators, Membrane proteins, Sugar specific PTS proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a Cys residue, Phosphorylation on a His residue	0.17	0.689757734124797
yybD.6147	CDS	yybD	BSU_40680	Proteins of unknown function	0.17	0.967027003472301
pfkA.4422	CDS	pfkA	BSU_29190	Glycolysis, Phosphorylation on an Arg residue, Newly identified competence genes	0.17	0.762324439741417
yppF.3365	CDS	yppF	BSU_22260	Proteins of unknown function	-0.17	na
rbfA.2502	CDS	rbfA	BSU_16650	Translation factors	0.17	0.829497166893795
copA_copZ.5070	intergenic_UTR	copA_copZ	BSU_33500	Resistance against toxic metals, Membrane proteins, Metal ion transporter, Copper	0.17	0.939826981050766
tilS.116	CDS	tilS	BSU_00670	tRNA modification and maturation, Transcription factors/ other, Control of transcription factor (other than two-component system), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes	0.17	0.720569834406879
yhfO_yhfP.1527	intergenic_UTR	yhfO_yhfP	BSU_10310	Poorly characterized/ putative enzymes	0.17	na
yocA.2897	CDS	yocA	BSU_19130	Proteins of unknown function, Membrane proteins, Other highly expressed unknown proteins	-0.17	0.735322851784964
lrpC.664	CDS	lrpC	BSU_04250	DNA repair/ recombination, Other proteins	0.17	0.945003935302773
rpmJ.244	CDS	rpmJ	BSU_01400	Ribosomal proteins	0.17	0.762324439741417
yokB.3265	CDS	yokB	BSU_21650	SP-beta prophage, Membrane proteins	0.17	0.958927359983805
S1485.5844	sRNA_independent	S1485	new_3971340_3971882_c	na	0.17	na
khtS.1461	CDS	khtS	BSU_09870	Potassium uptake/ export, Membrane proteins	-0.17	0.903751126958873
rplQ.252	CDS	rplQ	BSU_01440	Ribosomal proteins, Essential genes	0.17	0.762324439741417
mgtE@riboswitch_swmG.1985	sRNA_5UTR	mgtE@riboswitch_swmG	new_1395590_1395909	na	-0.17	0.842643596160831
rocB.5708	CDS	rocB	BSU_37770	Utilization of arginine/ ornithine	-0.17	0.948720990266485
rsmJ.3293	CDS	rsmJ	BSU_21850	Proteins of unknown function	0.17	0.895706045562068
mgsA.3398	CDS	mgsA	BSU_22480	Glycolysis	0.17	0.88934592231584
menG.3436	CDS	menG	BSU_22750	Biosynthesis of menaquinone, Other proteins required for biofilm formation	0.17	0.812007783060812
cshB.3781	CDS	cshB	BSU_25140	DEAD-box RNA helicases, Ribosome assembly	0.17	0.770482193626544
mscL.5498	CDS	mscL	BSU_36360	Coping with hypo-osmotic stress, Membrane proteins	-0.17	0.948720990266485
ldlJ.176	transcript	ldlJ	BSU_misc_RNA_3	na	-0.17	0.736921107444805
csrA.5343	CDS	csrA	BSU_35370	Additional chemotaxis signal transduction and regulatory proteins, RNA binding regulators	-0.17	0.903751126958873
cysL.5695	CDS	cysL	BSU_37650	Sulfur metabolism, Transcription factors/ other, sulfur metabolism/ general	-0.17	0.937359408565959
S1573.6168	S_feature	S1573	new_4194210_4195441_c	na	-0.17	0.956376952660928
S1560.6122	sRNA_5UTR	S1560	new_4166589_4166725_c	na	-0.17	0.962617194678822
garR.401	CDS	garR	BSU_02500	Utilization of glucarate/galactarate, Transcription factors/ other	-0.17	0.93081327708536
ppnKA.1729	CDS	ppnKA	BSU_11610	Biosynthesis of NAD(P), Essential genes	0.17	0.866938608002325
yutD.4894	CDS	yutD	BSU_32310	Proteins of unknown function	0.17	0.878574025029571
atpH.5575	CDS	atpH	BSU_36840	Membrane proteins, ATPase, Phosphorylation on an Arg residue	-0.17	0.669978222573725
yobT.2891	CDS	yobT	BSU_19080	Proteins of unknown function	-0.17	0.965303415118316
ykfD.1942	CDS	ykfD	BSU_13000	Utilization of peptides, Membrane proteins, Uptake of peptides	-0.17	0.88269614826992
deoC.5954	CDS	deoC	BSU_39420	Utilization of nucleotides	-0.17	0.841437156040477
txpA.3922	putative_sRNA	txpA	BSU_26050	Toxins, antitoxins and immunity against toxins, Skin element, Membrane proteins, Type 1 TA systems	0.17	na
dgcP.4493	CDS	dgcP	BSU_29650	Metabolism of signalling nucleotides	-0.17	0.829497166893795
nupG.5889	CDS	nupG	BSU_39020	Biosynthesis/ acquisition of purine nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	-0.17	0.836908209022303
phoH.3815	CDS	phoH	BSU_25340	Poorly characterized/ putative enzymes	-0.17	0.764135095695605
ccpN.3798	CDS	ccpN	BSU_25250	Gluconeogenesis, Transcription factors/ other, Regulators of core metabolism	0.17	0.873875595184768
S1332.5274	sRNA_independent	S1332	new_3589361_3589438_c	na	0.17	0.964507178635341
cysS.161	CDS	cysS	BSU_00940	Aminoacyl-tRNA synthetases, Essential genes	0.17	0.829497166893795
moaA.5549	CDS	moaA	BSU_36700	Biosynthesis of molybdopterin	0.17	0.812007783060812
remA_gmk.2351	intergenic_UTR	remA_gmk	BSU_15670	Transcription factors/ other, Biofilm formation, Other proteins required for biofilm formation	0.17	0.917890779768209
ydbK.704	CDS	ydbK	BSU_04500	Membrane proteins, Exporters of unknown function	0.17	0.867789566574845
ligA.1028	CDS	ligA	BSU_06620	DNA replication, Essential genes	0.17	0.762324439741417
yycQ.6078	CDS	yycQ	BSU_40260	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-0.17	na
rsiO.5034	CDS	rsiO	BSU_33250	Control of sigma factors, Acid stress proteins (controlled by YvrI-YvrHa), Membrane proteins	-0.17	0.948720990266485
ytkK.4460	CDS	ytkK	BSU_29420	Poorly characterized/ putative enzymes	-0.17	0.874658500162623
malA.1236	CDS	malA	BSU_08180	Utilization of maltose, Membrane proteins	0.17	0.943616614159864
cdaR.293	CDS	cdaR	BSU_01760	Metabolism of signalling nucleotides	0.17	0.809505725799087
bmrX.1439	S_feature	bmrX	new_1045199_1045317	na	0.17	na
bpsA.3328	CDS	bpsA	BSU_22050	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Newly identified sporulation proteins (based on transcription profiling)	0.17	na
ytcJ.4477	CDS	ytcJ	BSU_29550	Proteins of unknown function	-0.17	0.841047919438586
ybaS.274	CDS	ybaS	BSU_01590	Membrane proteins, Other transporters	-0.17	0.88934592231584
qoxA.5762	CDS	qoxA	BSU_38170	Terminal oxidases, Membrane proteins	-0.17	0.728205190151762
spaC.1448	CDS	spaC	BSU_09780	Membrane proteins, Not yet assigned	0.17	na
sufA.4870	CDS	sufA	BSU_32160	Biosynthesis of iron-sulfur clusters	-0.17	0.794421716974655
bkdAB_bkdAA.3624	intergenic_UTR	bkdAB_bkdAA	BSU_24040	Utilization of branched-chain amino acids, Phosphorylation on an Arg residue	0.17	0.965056416155651
rpmI_infC.4374	intergenic_UTR	rpmI_infC	BSU_28860	Ribosomal proteins	0.17	0.789662008522159
yxlE.5839	CDS	yxlE	BSU_38670	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.17	na
ppsR.3797	CDS	ppsR	BSU_25240	Gluconeogenesis, Control of transcription factor (other than two-component system)	-0.17	0.834590403798845
dtd.4165	CDS	dtd	BSU_27590	Translation/ other	-0.17	0.828853615534627
yjcL.1775	CDS	yjcL	BSU_11900	Proteins of unknown function	-0.17	0.891160668677919
ynzB.2669	CDS	ynzB	BSU_17740	Germination/ based on similarity	-0.17	0.96538150458306
yhdI.1408	CDS	yhdI	BSU_09480	Transcription factor/ other/ based on similarity	0.17	0.945003935302773
ybgF.386	CDS	ybgF	BSU_02400	Membrane proteins, APC superfamily	0.17	0.87007443071697
ydzN.798	CDS	ydzN	BSU_05109	Proteins of unknown function	0.17	0.96989809991543
S857.3428	sRNA_independent	S857	new_2377495_2377626_c	na	0.17	0.842031187389366
alrA.725	CDS	alrA	BSU_04640	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes, Biosynthesis/acquisition of L- and D-alanine	-0.17	0.873875595184768
ywoB.5518	CDS	ywoB	BSU_36500	Membrane proteins, Proteins of unknown function	-0.17	0.967952022639403
cheY.2455	CDS	cheY	BSU_16330	Two-component system response regulators, Phosphorylation on an Asp residue, Soluble signalling proteins, Other proteins required for efficient pellicle biofilm formation, Swarming	0.17	0.834590403798845
ytcJ_ytcI.4478	intergenic_UTR	ytcJ_ytcI	BSU_29550	Proteins of unknown function	-0.17	0.965303415118316
sspL.3319	CDS	sspL	BSU_22000	Small acid-soluble spore proteins	-0.17	0.927533632547962
lcfA.4326	CDS	lcfA	BSU_28560	Utilization of fatty acids	-0.17	0.834590403798845
pheA.4215	CDS	pheA	BSU_27900	Biosynthesis/ acquisition of aromatic amino acids	-0.17	0.839420791286303
menA.5810	CDS	menA	BSU_38490	Biosynthesis of menaquinone, Essential genes, Membrane proteins	-0.17	0.866291301093677
cheB.2465	CDS	cheB	BSU_16420	Phosphorylation on an Asp residue, Soluble signalling proteins, Swarming	0.17	0.819033946460567
tagH_tagG.5400	intergenic_UTR	tagH_tagG	BSU_35700	Export of anionic polymers and attachment to peptidoglycan, Biosynthesis of teichoic acid, Essential genes, Membrane proteins, Export of cell wall components, Biosynthesis of teichoic acid	0.17	0.948720990266485
ytzA_pyk.4419	intergenic_UTR	ytzA_pyk	BSU_29170	Membrane proteins, Proteins of unknown function	0.17	0.762324439741417
qoxC.5757	CDS	qoxC	BSU_38150	Terminal oxidases, Membrane proteins	-0.17	0.731632191834104
polX.4331	CDS	polX	BSU_28590	DNA repair/ recombination, Other proteins	-0.17	0.834590403798845
rapK.2859	CDS	rapK	BSU_18910	Genetic competence, Protein phosphatases, Response regulator aspartate phosphatase, Quorum sensing, Genetic competence	-0.17	0.890081733489688
S86_ybfG.356	CDS_3'UTR	S86_ybfG	new_239556_239643_c	na	0.17	na
cysC_sumT.2341	intergenic_UTR	cysC_sumT	BSU_15600	Sulfur metabolism, sulfur metabolism/ general	0.17	0.80594920433585
yobD_yozI.2848	intergenic_UTR	yobD_yozI	BSU_18850	Transcription factor/ other/ based on similarity	0.17	0.933160516176339
yxzK.6038	CDS	yxzK	BSU_40021	Proteins of unknown function	0.17	0.962617194678822
ricF.2239	CDS	ricF	BSU_14990	Control of transcription factor (other than two-component system), Biofilm formation, Other protein controlling the activity of the phosphorelay, Other protein controlling the activity of the phosphorelay, Other proteins required for biofilm formation, Effectors of RNA degradation, Swarming	-0.17	0.846091790083134
pta.5696	CDS	pta	BSU_37660	Overflow metabolism, Phosphorylation on either a Ser, Thr or Tyr residue	0.17	0.772857826660469
yloC.2348	CDS	yloC	BSU_15660	Endoribonucleases	-0.17	0.78686247228055
tagG.5401	CDS	tagG	BSU_35710	Export of anionic polymers and attachment to peptidoglycan, Biosynthesis of teichoic acid, Essential genes, Membrane proteins, Export of cell wall components, Biosynthesis of teichoic acid	0.17	0.838988665058926
rbsB.5436	CDS	rbsB	BSU_35960	Utilization of ribose, Membrane proteins, Uptake of carbon sources, Secreted proteins	0.17	0.936034575886126
maf.4244	CDS	maf	BSU_28050	Proteins of unknown function	-0.17	0.865169927432677
adaB.302	CDS	adaB	BSU_01820	DNA repair/ recombination, Prophage 1, Other proteins	-0.17	na
yxcE.6009	CDS	yxcE	BSU_39790	Membrane proteins, Proteins of unknown function	-0.17	0.887743045395487
S830.3314	S_feature	S830	new_2309648_2309785_c	na	0.17	na
ileS.2314	CDS	ileS	BSU_15430	Aminoacyl-tRNA synthetases, Essential genes	0.17	0.719084241212348
tagE_tagD.5405	intergenic_UTR	tagE_tagD	BSU_35730	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Phosphorylation on a Ser residue	0.17	0.90121617150613
ymzB.2585	CDS	ymzB	BSU_17240	General stress proteins (controlled by SigB)	-0.17	0.93516302329588
nirC.5745	CDS	nirC	BSU_38060	Anaerobic respiration, Membrane proteins, Uptake of other small ions	-0.17	na
lipM.3692	CDS	lipM	BSU_24530	Biosynthesis and scavenging of lipoic acid	-0.17	0.847031096968003
moaC.920	CDS	moaC	BSU_05960	Biosynthesis of molybdopterin	-0.17	0.834590403798845
rodZ.2539	CDS	rodZ	BSU_16910	Cell shape, Membrane proteins, Sporulation/ other	0.17	0.810174644089286
rph.4294	CDS	rph	BSU_28370	tRNA modification and maturation, Exoribonucleases, rRNA modification and maturation	-0.17	0.877610911115792
mutL.2559	CDS	mutL	BSU_17050	DNA repair/ recombination, Mismatch repair (MMR)	0.17	0.794490282244461
ycdC.444	CDS	ycdC	BSU_02800	Proteins of unknown function	0.17	0.943616614159864
arsF.833	CDS	arsF	BSU_05340	Resistance against toxic metals, Metal ion transporter	-0.17	0.933160516176339
exoA.6174	CDS	exoA	BSU_40880	DNA repair/ recombination, Sporulation proteins/ other, A/P endonucleases	-0.17	0.937359408565959
tagO.5367	CDS	tagO	BSU_35530	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Essential genes, Membrane proteins, Cell shape	-0.17	0.757267772040143
yckA_yckB.538	intergenic_UTR	yckA_yckB	BSU_03370	Membrane proteins, Unknown ABC transporters	-0.17	na
prpB.5590	CDS	prpB	BSU_36930	Protein phosphatases	-0.17	0.937359408565959
thyB.3287	CDS	thyB	BSU_21820	Biosynthesis/ acquisition of pyrimidine nucleotides, Phosphorylation on an Arg residue	0.17	0.856515044440484
hmoB.1499	CDS	hmoB	BSU_10100	Acquisition of iron / Other, Acquisition of iron / Other	-0.16	0.866938608002325
yjjA.1826	CDS	yjjA	BSU_12230	Poorly characterized/ putative enzymes	-0.16	0.88269614826992
ydbL.705	CDS	ydbL	BSU_04510	Membrane proteins, Proteins of unknown function	-0.16	0.842643596160831
ypqE.3360	CDS	ypqE	BSU_22230	Sugar specific PTS proteins, Phosphorylation on a His residue	0.16	0.877610911115792
opuAA_opuAB.474	intergenic_UTR	opuAA_opuAB	BSU_02980	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	-0.16	0.876174980320602
hprT.117	CDS	hprT	BSU_00680	Purine salvage and interconversion, Transcription factors/ other, Control of transcription factor (other than two-component system), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Targets of (p)ppGpp	0.16	0.689857735821444
S989.3980	S_feature	S989	new_2708789_2708942_c	na	-0.16	0.966856594248196
ganP.5161	CDS	ganP	BSU_34150	Utilization of galactan, Membrane proteins, Uptake of carbon sources	0.16	0.941049622486743
ganR_lutR.5166	intergenic_UTR	ganR_lutR	BSU_34170	Utilization of galactan, Transcription factors/ other	-0.16	0.962617194678822
cysJ.5060	CDS	cysJ	BSU_33440	Sulfur metabolism, sulfur metabolism/ general	0.16	0.778994534537417
adeC.2170	CDS	adeC	BSU_14520	Utilization of nucleotides	-0.16	0.833408941620807
fni_rpfA.3457	intergenic_UTR	fni_rpfA	BSU_22870	Biosynthesis of isoprenoids	0.16	0.841047919438586
hisA.5268	CDS	hisA	BSU_34880	Biosynthesis/ acquisition of histidine	0.16	0.79224751863927
htrC.6094	CDS	htrC	BSU_40360	Sporulation proteins/ other, Membrane proteins, Protein quality control	0.16	0.850841520153662
pnpA.2508	CDS	pnpA	BSU_16690	DNA repair/ recombination, Genetic competence, Genetic competence, Exoribonucleases, Other proteins, Swarming, tRNA modification and maturation, rRNA modification and maturation	0.16	0.722018538467125
gerE.4300	CDS	gerE	BSU_28410	Transcription factors/ other, Additional germination proteins	0.16	0.93081327708536
yfjO.1212	CDS	yfjO	BSU_08020	rRNA modification and maturation/ based on similarity	0.16	0.819442857979409
S792_yopA.3161	CDS_3'UTR	S792_yopA	new_2215272_2215459_c	na	-0.16	0.927533632547962
purN.1009	CDS	purN	BSU_06510	Biosynthesis/ acquisition of purine nucleotides	0.16	0.762483560914626
bshA.3396	CDS	bshA	BSU_22460	Biosynthesis of bacillithiol, Resistance against oxidative and electrophile stress	0.16	0.859334014472654
mifM_oxaAB.3602	intergenic_UTR	mifM_oxaAB	BSU_23880	Translation/ other, Membrane proteins	-0.16	0.954608027929198
yjcH.1769	CDS	yjcH	BSU_11860	Proteins of unknown function, Other highly expressed unknown proteins	0.16	0.78269904030121
glmM.295	CDS	glmM	BSU_01770	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes, Phosphorylation on a Ser residue, Metabolism of signalling nucleotides	0.16	0.762324439741417
yxbF.6016	CDS	yxbF	BSU_39850	Transcription factor/ other/ based on similarity	-0.16	0.934435039267435
ywfO_ywzC.5689	intergenic_UTR	ywfO_ywzC	BSU_37600	Proteins of unknown function	-0.16	0.929131207077498
priA.2357	CDS	priA	BSU_15710	DNA replication, Essential genes	-0.16	0.812007783060812
plsX.2381	CDS	plsX	BSU_15890	Biosynthesis of fatty acids, Essential genes, Membrane proteins, Other genes	-0.16	0.754391576393957
mpr.362	CDS	mpr	BSU_02240	Utilization of proteins, Extracellular feeding proteases, Secreted proteins	-0.16	0.848978125810351
mpr_ybfJ.363	CDS	mpr_ybfJ	BSU_02240	Utilization of proteins, Extracellular feeding proteases, Secreted proteins	-0.16	0.848978125810351
ykoH.1979	CDS	ykoH	BSU_13260	Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	-0.16	0.951893916519417
parA.6193	CDS	parA	BSU_40970	DNA condensation/ segregation, Sporulation/ other, Membrane proteins	-0.16	0.895706045562068
bdhJ.4745	CDS	bdhJ	BSU_31370	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	-0.16	0.865169927432677
ypbE.3474	CDS	ypbE	BSU_23000	Membrane proteins, Other genes	0.16	0.781412062042372
nrdE.2606	CDS	nrdE	BSU_17380	Biosynthesis/ acquisition of nucleotides/ other, Essential genes	0.16	0.719084241212348
nadC.4211	CDS	nadC	BSU_27860	Biosynthesis of NAD(P)	0.16	0.760718648479898
sspA_trmG.4481	intergenic_UTR	sspA_trmG	BSU_29570	Small acid-soluble spore proteins, Phosphorylation on a Ser residue, Phosphorylation on an Arg residue	-0.16	0.93088052382801
ytrE.4600	CDS	ytrE	BSU_30420	Cold stress proteins, Membrane proteins, Unknown ABC transporters	-0.16	0.93081327708536
