pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
glnR_glnA.2620	intergenic_UTR	glnR_glnA	BSU_17450	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Transcription factors/ other	-0.46	na
gdnE.5860	CDS	gdnE	BSU_38840	Proteins of unknown function, Membrane proteins	0.46	na
yloV.2374	CDS	yloV	BSU_15840	Phosphorylation on an Arg residue, Biosynthesis of phospholipids	0.46	0.987253879412225
yxiH.5915	CDS	yxiH	BSU_39180	Proteins of unknown function	0.46	na
yjoB.1850	CDS	yjoB	BSU_12420	Cell division/ based on similarity, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.46	na
ylxM.2394	CDS	ylxM	BSU_15970	Protein secretion	-0.46	na
pncA_yueI.4803	intergenic_UTR	pncA_yueI	BSU_31760	Biosynthesis of NAD(P)	-0.46	0.987253879412225
ycbR.417	CDS	ycbR	BSU_02610	Resistance against toxic metals/ based on similarity	0.46	0.987253879412225
yubF.4696	CDS	yubF	BSU_31110	Proteins of unknown function, Membrane proteins, Other highly expressed unknown proteins	0.46	0.987253879412225
citT.1155	CDS	citT	BSU_07590	Utilization of organic acids, Two-component system response regulators, Phosphorylation on an Asp residue	0.46	na
fliD_yvyC.5340	intergenic_UTR	fliD_yvyC	BSU_35340	Flagellar proteins, Secreted proteins, Swarming	0.46	0.987253879412225
ycbK.407	CDS	ycbK	BSU_02540	Membrane proteins, Other transporters	0.46	na
S454.1859	S_feature	S454	new_1319640_1320569_c	na	0.46	na
xkdI_xkdJ.1882	intergenic_UTR	xkdI_xkdJ	BSU_12630	PBSX prophage	0.46	na
YP_009513998.4529	CDS	YP_009513998	na	na	0.46	na
gntZ.6047	CDS	gntZ	BSU_40080	Utilization of gluconate	0.46	na
bkdB_bkdAB.3622	intergenic_UTR	bkdB_bkdAB	BSU_24030	Utilization of branched-chain amino acids	0.46	0.987253879412225
yycB_yycA.6115	intergenic_UTR	yycB_yycA	BSU_40480	Membrane proteins	0.46	na
liaK.6063	CDS	liaK	BSU_40160	Control of response regulators/ other, Membrane proteins, Additional proteins involved in proteolysis, Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.46	na
yxiK.5910	CDS	yxiK	BSU_39140	Proteins of unknown function	-0.46	na
mtrA.1117	CDS	mtrA	BSU_07340	Membrane proteins, Other transporters, sulfur metabolism/ general	-0.46	na
yeaC.986	CDS	yeaC	BSU_06330	Proteins of unknown function, Swarming	0.46	na
yutJ.4878	CDS	yutJ	BSU_32200	Electron transport/ other/ based on similarity	0.46	na
mdxM.5217	CDS	mdxM	BSU_34550	Utilization of starch/ maltodextrin	0.46	na
remA.2349	CDS	remA	BSU_15670	Transcription factors/ other, Biofilm formation, Other proteins required for biofilm formation	-0.46	na
nrdE_nrdF.2607	intergenic_UTR	nrdE_nrdF	BSU_17380	Biosynthesis/ acquisition of nucleotides/ other, Essential genes	-0.46	na
pheT.4337	CDS	pheT	BSU_28630	Aminoacyl-tRNA synthetases, Essential genes	0.46	na
tasA.3707	CDS	tasA	BSU_24620	Biofilm formation, Secreted proteins, Amyloid protein synthesis, secretion and assembly	-0.46	0.984705111093367
fabZ.5500	CDS	fabZ	BSU_36370	Biosynthesis of fatty acids, Essential genes	0.46	na
ypiF.3412	CDS	ypiF	BSU_22570	Proteins of unknown function, Phosphorylation on an Arg residue	-0.46	0.987253879412225
S313.1339	sRNA_independent	S313	new_972833_973008_c	na	-0.46	na
hprK.5286	CDS	hprK	BSU_35000	Protein kinases, Control of transcription factor (other than two-component system)	0.46	na
frvX.4367	CDS	frvX	BSU_28820	Poorly characterized/ putative enzymes	0.46	0.987253879412225
tagC.5411	CDS	tagC	BSU_35770	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid	-0.46	0.987253879412225
uvrX.3238	CDS	uvrX	BSU_21500	DNA repair/ recombination, SP-beta prophage, Other proteins	0.46	0.987253879412225
lutC.5144	CDS	lutC	BSU_34030	Utilization of organic acids, Phosphorylation on an Arg residue	0.46	na
gpsA.3448	CDS	gpsA	BSU_22830	Biosynthesis of phospholipids, Newly identified competence genes, Other proteins required for biofilm formation	0.46	na
msrC.4492	CDS	msrC	BSU_29640	Proteins of unknown function	0.46	na
nfeDB.4684	CDS	nfeDB	BSU_31020	Membrane dynamics, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	-0.46	na
icd_citZ.4414	intergenic_UTR	icd_citZ	BSU_29130	TCA cycle, Phosphorylation on an Arg residue, Phosphorylation on either a Ser, Thr or Tyr residue	-0.45	na
fswB_ypzE.3483	transcript	fswB_ypzE	BSU_misc_RNA_78	na	-0.45	na
pksJ.2576	CDS	pksJ	BSU_17180	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.45	0.987253879412225
ytvB.4589	CDS	ytvB	BSU_30330	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-0.45	na
floA_nfeDA.3821	intergenic_UTR	floA_nfeDA	BSU_25380	Membrane dynamics, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins	0.45	na
ydzU.935	CDS	ydzU	BSU_06048	Prophage 3, Proteins of unknown function	-0.45	na
yvcD.5254	CDS	yvcD	BSU_34810	Proteins of unknown function	0.45	na
yneI_yneJ.2708	intergenic_UTR	yneI_yneJ	BSU_17940	Two-component system response regulators, Phosphorylation on an Asp residue	0.45	0.987253879412225
tufA.193	CDS	tufA	BSU_01130	Translation factors, Essential genes, Membrane proteins, Phosphorylation on an Arg residue, Phosphorylation on a Tyr residue, Phosphorylation on either a Ser, Thr or Tyr residue	0.45	0.987253879412225
speA.2191	CDS	speA	BSU_14630	Metabolism of polyamines, Biofilm formation, Other proteins required for biofilm formation	0.45	na
yybP.6128	CDS	yybP	BSU_40560	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-0.45	0.987253879412225
yeeB.1050	CDS	yeeB	BSU_06770	Proteins of unknown function	-0.45	0.987253879412225
Novel_transcript.4737	Novel_transcript	Novel_transcript	na	na	-0.45	na
ybeF.349	CDS	ybeF	BSU_02150	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	0.45	0.987253879412225
leuD.4271	CDS	leuD	BSU_28250	Biosynthesis/ acquisition of branched-chain amino acids	0.45	na
yugH.4750	CDS	yugH	BSU_31400	Biosynthesis/acquisition of L- and D-alanine	0.45	na
infA.242	CDS	infA	BSU_01390	Translation factors, Essential genes, Phosphorylation on a Tyr residue	-0.45	na
moaA_fdhD.5550	intergenic_UTR	moaA_fdhD	BSU_36700	Biosynthesis of molybdopterin	-0.45	na
rbsD.5433	CDS	rbsD	BSU_35930	Utilization of ribose, Membrane proteins, Uptake of carbon sources	0.45	0.987253879412225
helP.766	CDS	helP	BSU_04850	ICEBs1	-0.45	0.987253879412225
dapG_dapA.2521	intergenic_UTR	dapG_dapA	BSU_16760	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Sporulation proteins/ other, Essential genes	-0.45	0.987253879412225
yfmQ.1122	CDS	yfmQ	BSU_07380	Membrane proteins, Proteins of unknown function	0.45	0.987253879412225
yorC.3082	CDS	yorC	BSU_20430	SP-beta prophage	0.45	0.987253879412225
fumC_yvzF.5007	intergenic_UTR	fumC_yvzF	BSU_33040	TCA cycle	-0.45	0.987253879412225
rbgA.2409	CDS	rbgA	BSU_16050	Ribosome assembly, Essential genes, GTP-binding proteins, Targets of (p)ppGpp	0.45	na
tcyN.4445	CDS	tcyN	BSU_29340	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	0.45	0.987253879412225
mpr.362	CDS	mpr	BSU_02240	Utilization of proteins, Extracellular feeding proteases, Secreted proteins	-0.45	na
mpr_ybfJ.363	CDS	mpr_ybfJ	BSU_02240	Utilization of proteins, Extracellular feeding proteases, Secreted proteins	-0.45	na
ptb.3633	CDS	ptb	BSU_24090	Utilization of branched-chain amino acids	0.45	0.987253879412225
ycgS.518	CDS	ycgS	BSU_03260	Poorly characterized/ putative enzymes	0.45	na
bkdAB.3623	CDS	bkdAB	BSU_24040	Utilization of branched-chain amino acids, Phosphorylation on an Arg residue	0.45	0.987253879412225
bioB.4574	CDS	bioB	BSU_30200	Biosynthesis/ acquisition of biotin	0.45	0.987253879412225
S846_asnS.3379	CDS_3'UTR	S846_asnS	new_2346132_2346223_c	na	0.45	0.987253879412225
S181.803	sRNA_independent	S181	new_560621_561166	na	-0.45	0.987253879412225
rttG.3896	CDS	rttG	BSU_25860	Skin element, Type 2 TA systems, Secreted proteins	-0.45	0.987253879412225
yvaV.5102	CDS	yvaV	BSU_33740	Transcription factor/ other/ based on similarity	0.45	na
ydgD_ydgE.869	intergenic_UTR	ydgD_ydgE	BSU_05590	Membrane proteins, Proteins of unknown function	0.45	na
iolD_iolC.5999	intergenic_UTR	iolD_iolC	BSU_39730	Utilization of inositol	0.45	na
prmA.3829	CDS	prmA	BSU_25450	Translation/ other, Protein modification/ other, Heat shock proteins	0.45	na
ligA.1028	CDS	ligA	BSU_06620	DNA replication, Essential genes	0.45	na
S1026_S1027.4092	sRNA_independent	S1026_S1027	new_2779073_2779163_c	na	0.45	0.987253879412225
ganP.5161	CDS	ganP	BSU_34150	Utilization of galactan, Membrane proteins, Uptake of carbon sources	0.45	na
ybcI.313	CDS	ybcI	BSU_01880	Prophage 1, Proteins of unknown function	0.45	0.987253879412225
yoqI.3107	CDS	yoqI	BSU_20620	SP-beta prophage	-0.45	0.987253879412225
yqjM.3592	CDS	yqjM	BSU_23820	Resistance against oxidative and electrophile stress	-0.45	0.987253879412225
oppA.1693	CDS	oppA	BSU_11430	Utilization of peptides, Genetic competence, Genetic competence, Membrane proteins, Uptake of peptides, phosphorelay, phosphorelay, Phosphorylation on a Thr residue, Phosphorylation on a Tyr residue, Secreted proteins	0.45	0.987253879412225
yjkA.1827	CDS	yjkA	BSU_12240	Membrane proteins, Unknown ABC transporters	-0.45	na
rsmH.2266	CDS	rsmH	BSU_15140	Poorly characterized/ putative enzymes	-0.45	na
ywrK.5447	CDS	ywrK	BSU_36030	Newly identified sporulation proteins (based on transcription profiling), Resistance against toxic metals/ based on similarity, Membrane proteins	-0.45	na
treA.1188	CDS	treA	BSU_07810	Utilization of trehalose	-0.44	0.987253879412225
S174.786	sRNA_independent	S174	new_549652_549910	na	-0.44	0.987253879412225
glpG.3744	CDS	glpG	BSU_24870	Membrane proteins, Additional proteins involved in proteolysis	0.44	na
spoIISC.1917	CDS	spoIISC	BSU_12815	Type 2 TA systems	-0.44	na
bltD.3999	CDS	bltD	BSU_26600	Metabolism of polyamines	-0.44	na
cotZ.1745	CDS	cotZ	BSU_11740	Class III	0.44	na
mnmE.6201	CDS	mnmE	BSU_41020	tRNA modification and maturation, GTP-binding proteins	0.44	0.987253879412225
yodD.2963	CDS	yodD	BSU_19560	Resistance against oxidative and electrophile stress	0.44	0.987253879412225
S275.1200	sRNA_independent	S275	new_863681_863837	na	-0.44	na
S1368_S1369.5397	sRNA_independent	S1368_S1369	new_3671623_3672496_c	na	0.44	0.987253879412225
yvzG_fliT.5336	intergenic_UTR	yvzG_fliT	BSU_35319	Additional chemotaxis signal transduction and regulatory proteins	0.44	na
azlD.4013	CDS	azlD	BSU_26700	Membrane proteins, Additional amino acid transporters	0.44	na
S256.1137	S_feature	S256	new_822331_822824	na	0.44	na
ytzK.4502	CDS	ytzK	BSU_29679	Proteins of unknown function, Potential regulatory elements	0.44	na
cadA_S1282.5068	sRNA_5UTR	cadA_S1282	BSU_33490	Resistance against toxic metals, Membrane proteins, Metal ion transporter	-0.44	0.987253879412225
ykvT.2064	CDS	ykvT	BSU_13820	Autolysis/ based on similarity	0.44	0.987253879412225
phoH.3815	CDS	phoH	BSU_25340	Poorly characterized/ putative enzymes	-0.44	na
yqjQ.3586	CDS	yqjQ	BSU_23780	Poorly characterized/ putative enzymes	0.44	na
engD.6182	CDS	engD	BSU_40920	GTP-binding proteins, Proteins of unknown function	0.44	0.987253879412225
tasA_sipW.3708	intergenic_UTR	tasA_sipW	BSU_24620	Biofilm formation, Secreted proteins, Amyloid protein synthesis, secretion and assembly	-0.44	na
yoeA.2770	CDS	yoeA	BSU_18370	Membrane proteins, Multidrug exporters/ based on homology	0.44	na
ygzC.1311	CDS	ygzC	BSU_08779	Newly identified sporulation proteins (based on transcription profiling)	-0.44	na
purN.1009	CDS	purN	BSU_06510	Biosynthesis/ acquisition of purine nucleotides	0.44	na
iolH.5990	CDS	iolH	BSU_39690	Utilization of inositol	-0.44	0.987253879412225
yabS_prkT.114	CDS	yabS_prkT	BSU_00650	Newly identified sporulation proteins (based on transcription profiling)	-0.44	na
yvdT.5207	CDS	yvdT	BSU_34480	Transcription factor/ other/ based on similarity	0.44	na
mtnU.2023	CDS	mtnU	BSU_13570	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	0.44	na
ylxX.2285	CDS	ylxX	BSU_15260	Sporulation proteins/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Efp-dependent proteins	-0.44	na
yppD.3367	CDS	yppD	BSU_22280	Newly identified sporulation proteins (based on transcription profiling)	-0.44	0.987253879412225
deoC_deoR.5955	intergenic_UTR	deoC_deoR	BSU_39420	Utilization of nucleotides	-0.44	na
recX.1275	CDS	recX	BSU_08520	Other proteins	-0.44	na
ytpR_ytpQ.4525	intergenic_UTR	ytpR_ytpQ	BSU_29820	Aminoacyl-tRNA synthetases, Potential RNA/ Ribosome-binding proteins	0.44	0.987253879412225
ylxM_ffh.2395	intergenic_UTR	ylxM_ffh	BSU_15970	Protein secretion	-0.44	na
sfpAc_sfpAn.569	pseudogene	sfpAc_sfpAn	BSU_03569	Biosynthesis of antibacterial compounds, Biofilm formation, Biosynthesis of antibacterial compounds, Pseudogenes, Other proteins required for biofilm formation	0.44	na
comGA.3721	CDS	comGA	BSU_24730	Genetic competence, Genetic competence, Membrane proteins, Phosphorylation on an Arg residue	0.44	0.987253879412225
iolG.5992	CDS	iolG	BSU_39700	Utilization of inositol	-0.44	0.987253879412225
yydB_rlmH.6071	intergenic_UTR	yydB_rlmH	BSU_40220	Proteins of unknown function	-0.44	0.987253879412225
pmiA.5414	CDS	pmiA	BSU_35790	Utilization of mannose	0.44	0.987253879412225
yxkH.5855	CDS	yxkH	BSU_38800	Membrane proteins, Proteins of unknown function	0.44	na
yonP.3178	CDS	yonP	BSU_21030	SP-beta prophage	0.44	0.987253879412225
S693.2805	S_feature	S693	new_2029314_2029407	na	-0.44	na
yvbH.5121	CDS	yvbH	BSU_33860	Proteins of unknown function	-0.44	0.987253879412225
araP.4357	CDS	araP	BSU_28740	Utilization of arabinan/ arabinose/ arabitol, Membrane proteins, Uptake of carbon sources	-0.44	0.987253879412225
bacE.5700	CDS	bacE	BSU_37700	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Membrane proteins	0.44	na
yfmH.1135	sRNA_independent	yfmH	new_820648_820823	na	0.44	0.987253879412225
slpH.1623	CDS	slpH	BSU_10940	Sporulation proteins/ other	-0.43	na
yxzI.5908	pseudogene	yxzI	BSU_39129	Proteins of unknown function	-0.43	na
ytxH_ytxG.4519	intergenic_UTR	ytxH_ytxG	BSU_29770	General stress proteins (controlled by SigB), Phosphorylation on an Arg residue, Other highly expressed unknown proteins	-0.43	0.987253879412225
ywpJ.5488	CDS	ywpJ	BSU_36290	Phosphorylation on an Arg residue, Poorly characterized/ putative enzymes	0.43	0.987253879412225
yitH.1628	CDS	yitH	BSU_10990	Proteins of unknown function	0.43	na
yusG.4962	CDS	yusG	BSU_32790	Proteins of unknown function, Other highly expressed unknown proteins	-0.43	na
ylxY.2510	CDS	ylxY	BSU_16700	Poorly characterized/ putative enzymes, Additional germination proteins	0.43	na
pgk.5130	CDS	pgk	BSU_33930	Glycolysis, Gluconeogenesis, Universally conserved proteins, Substrate-level phosphorylation, Phosphorylation on a Ser residue, Phosphorylation on a Thr residue, Newly identified competence genes	-0.43	0.987253879412225
ycnC.606	CDS	ycnC	BSU_03850	Transcription factor/ other/ based on similarity	-0.43	na
fliZ.2456	CDS	fliZ	BSU_16340	Protein secretion, Flagellar proteins, Membrane proteins, Swarming	0.43	na
ykoH.1979	CDS	ykoH	BSU_13260	Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	-0.43	na
mtlR.652	CDS	mtlR	BSU_04160	Utilization of mannitol, PRD-type regulators, Phosphorylation on a Cys residue	0.43	na
kapB.4758	CDS	kapB	BSU_31460	Membrane proteins, Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases	0.43	na
xpaC.47	CDS	xpaC	BSU_00250	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Poorly characterized/ putative enzymes	-0.43	0.987253879412225
gatA.1036	CDS	gatA	BSU_06680	Aminoacyl-tRNA synthetases, Essential genes	0.43	0.987253879412225
ypjA.3405	CDS	ypjA	BSU_22530	Membrane proteins, Proteins of unknown function	0.43	na
thiL_tsaE.913	intergenic_UTR	thiL_tsaE	BSU_05900	Biosynthesis/ acquisition of thiamine	-0.43	na
kswC.4312	transcript	kswC	BSU_misc_RNA_46	na	0.43	na
yjzH.1803	CDS	yjzH	BSU_12069	Proteins of unknown function	0.43	0.987253879412225
yxeG.5974	CDS	yxeG	BSU_39560	Membrane proteins, Proteins of unknown function	-0.43	na
hslO.125	CDS	hslO	BSU_00710	Chaperone/ protein folding/ based on similarity, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.43	0.987253879412225
S472.1971	sRNA_independent	S472	new_1386984_1387035_c	na	-0.43	0.987253879412225
yvcI.5250	CDS	yvcI	BSU_34780	RNA pyrophosphohydrolase, Metabolism of signalling nucleotides, Targets of (p)ppGpp	0.43	na
glnL.393	CDS	glnL	BSU_02450	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Two-component system response regulators, Phosphorylation on an Asp residue	0.43	na
pksM.2578	CDS	pksM	BSU_17200	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	-0.43	0.987253879412225
ilvA.3281	CDS	ilvA	BSU_21770	Biosynthesis/ acquisition of branched-chain amino acids	0.43	na
yhfO.1526	CDS	yhfO	BSU_10310	Poorly characterized/ putative enzymes	0.43	na
ggaA.5395	pseudogene	ggaA	BSU_35690	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Phosphorylation on an Arg residue	-0.43	na
oxaAA_rnpA.6205	intergenic_UTR	oxaAA_rnpA	BSU_41040	Protein secretion, Sporulation/ other, Membrane proteins	-0.43	na
rplC_rplD.198	intergenic_UTR	rplC_rplD	BSU_01160	Ribosomal proteins, Essential genes, Universally conserved proteins	0.43	na
S910.3634	S_feature	S910	new_2504707_2504788_c	na	0.43	na
rsiV.4078	CDS	rsiV	BSU_27130	Control of sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	-0.43	0.987253879412225
cdoA.4701	CDS	cdoA	BSU_31140	Poorly characterized/ putative enzymes, Newly identified sporulation proteins (based on transcription profiling)	-0.43	0.987253879412225
yozI.2850	CDS	yozI	BSU_18870	Proteins of unknown function	0.43	0.987253879412225
yndD.2672	CDS	yndD	BSU_17750	Germination/ based on similarity, Membrane proteins	-0.43	na
ynbB.2617	CDS	ynbB	BSU_17440	Poorly characterized/ putative enzymes, Protein modification/ other, Translation factor modification and maturation, Swarming	-0.43	na
spo0D.2704	CDS	spo0D	BSU_17920	Phosphatases controlling the phosphorelay, Phosphatases controlling the phosphorelay	0.43	na
ycgK_cah.502	intergenic_UTR	ycgK_cah	BSU_03170	Transcription factor/ other/ based on similarity	-0.43	na
rimF_yrzL.4131	intergenic_UTR	rimF_yrzL	BSU_27390	RNase/ based on similarity, rRNA modification and maturation/ based on similarity	-0.43	na
yorJ.3074	CDS	yorJ	BSU_20360	SP-beta prophage	0.43	na
murI.4030	CDS	murI	BSU_26810	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan	-0.43	0.987253879412225
flgL.5346	CDS	flgL	BSU_35400	Flagellar proteins, Swarming	0.43	na
yvfG.5172	CDS	yvfG	BSU_34210	Proteins of unknown function	0.43	na
YP_009513966.2991	CDS	YP_009513966	na	na	0.43	0.987253879412225
ywsB.5437	CDS	ywsB	BSU_35970	General stress proteins (controlled by SigB)	-0.43	0.987253879412225
S1366.5393	S_feature	S1366	new_3669912_3670034_c	na	-0.43	0.987253879412225
ysxA.4241	CDS	ysxA	BSU_28040	DNA repair/ recombination, Genetic competence, Genetic competence, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Phosphorylation on an Arg residue, Other proteins	0.42	0.987253879412225
thiX.1973	CDS	thiX	BSU_13210	Biosynthesis/ acquisition of thiamine, Membrane proteins, Class I ECF transporter	0.42	na
arsC.3885	CDS	arsC	BSU_25780	Resistance against toxic metals, Skin element	0.42	0.987253879412225
valS.4248	CDS	valS	BSU_28090	Aminoacyl-tRNA synthetases, Essential genes, Efp-dependent proteins	0.42	na
ydzK.683	CDS	ydzK	BSU_04359	Proteins of unknown function	0.42	na
yneN.2721	CDS	yneN	BSU_18010	Electron transport/ other/ based on similarity, Membrane proteins	0.42	na
ypuD.3516	CDS	ypuD	BSU_23300	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.42	0.987253879412225
tilS.116	CDS	tilS	BSU_00670	tRNA modification and maturation, Transcription factors/ other, Control of transcription factor (other than two-component system), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes	-0.42	na
queP.3315	CDS	queP	BSU_21980	Membrane proteins, The substrate-specific S components of the ECF transporters	0.42	na
galK.5767	CDS	galK	BSU_38200	Utilization of galactose	0.42	0.987253879412225
yczE.570	CDS	yczE	BSU_03580	Proteins of unknown function, Membrane proteins	-0.42	na
rsbW.742	CDS	rsbW	BSU_04720	Protein kinases, Control of sigma factors, General stress proteins (controlled by SigB)	-0.42	0.987253879412225
yuiD.4853	CDS	yuiD	BSU_32060	Proteins of unknown function	0.42	na
dacA_S11.22	CDS_3'UTR	dacA_S11	BSU_00100	Penicillin-binding proteins, Membrane proteins, Secreted proteins, Cell shape, Swarming	0.42	na
yhaO.1467	CDS	yhaO	BSU_09910	DNA repair/ recombination/ based on similarity	0.42	0.987253879412225
ylbN_rpmF.2257	intergenic_UTR	ylbN_rpmF	BSU_15070	Proteins of unknown function, Phosphorylation on an Arg residue, Potential RNA/ Ribosome-binding proteins	0.42	na
yhcE.1353	CDS	yhcE	BSU_09050	Membrane proteins, Exporters of unknown function	0.42	0.987253879412225
ypzJ.3522	CDS	ypzJ	BSU_23328	Proteins of unknown function	0.42	0.987253879412225
tagU.5385	putative_sRNA	tagU	BSU_35650	Export of anionic polymers and attachment to peptidoglycan, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	0.42	0.987253879412225
yjcG.1767	CDS	yjcG	BSU_11850	Poorly characterized/ putative enzymes, Nucleotide metabolism/ other	-0.42	0.987253879412225
lcfB.1521	CDS	lcfB	BSU_10270	Utilization of fatty acids	0.42	na
yrzB.4128	CDS	yrzB	BSU_27380	Proteins of unknown function, Potential RNA/ Ribosome-binding proteins	-0.42	0.987253879412225
yotC.3017	CDS	yotC	BSU_19930	SP-beta prophage, Poorly characterized/ putative enzymes	0.42	0.987253879412225
citM.1159	CDS	citM	BSU_07610	Utilization of organic acids, Membrane proteins, Transporter for organic acids, Magnesium uptake/ efflux	0.42	na
fmt.2359	CDS	fmt	BSU_15730	tRNA modification and maturation, Efp-dependent proteins	-0.42	0.987253879412225
gudD.400	CDS	gudD	BSU_02490	Utilization of glucarate/galactarate	0.42	na
yezG.1056	CDS	yezG	BSU_06811	Essential genes, Type 2 TA systems	0.42	0.987253879412225
ytzB.4532	CDS	ytzB	BSU_29870	Proteins of unknown function	-0.42	0.987253879412225
yoaH.2806	CDS	yoaH	BSU_18610	Membrane proteins, Membrane-bound chemoreceptors	0.42	na
bsnA.4926	CDS	bsnA	BSU_32540	Phosphate metabolism, Endoribonucleases, Secreted proteins	0.42	na
thrD.598	CDS	thrD	BSU_03790	Biosynthesis/ acquisition of lysine/ threonine	0.42	na
rplK.172	CDS	rplK	BSU_01020	Ribosomal proteins, Universally conserved proteins, Phosphorylation on an Arg residue, Newly identified competence genes	0.42	na
ypmP_ilvA.3280	intergenic_UTR	ypmP_ilvA	BSU_21760	Proteins of unknown function	-0.42	na
yjcM.1778	CDS	yjcM	BSU_11910	Proteins of unknown function, Secreted proteins	0.42	0.987253879412225
yocA.2897	CDS	yocA	BSU_19130	Proteins of unknown function, Membrane proteins, Other highly expressed unknown proteins	0.42	na
pssA.366	CDS	pssA	BSU_02270	Biosynthesis of phospholipids, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	0.42	na
ysdA.4369	CDS	ysdA	BSU_28840	Membrane proteins, Proteins of unknown function	-0.42	na
liaM.6059	CDS	liaM	BSU_40140	Control of response regulators/ other, Membrane proteins, Export of peptides, Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.42	na
appA/1.1684	CDS	appA/1	BSU_11381	Membrane proteins, Pseudogenes, Uptake of peptides	0.42	0.987253879412225
yrzH.4200	CDS	yrzH	BSU_27800	Proteins of unknown function	0.42	na
yoaC.2794	CDS	yoaC	BSU_18550	Poorly characterized/ putative enzymes	-0.42	0.987253879412225
cdaR.293	CDS	cdaR	BSU_01760	Metabolism of signalling nucleotides	-0.42	na
glmU.86	CDS	glmU	BSU_00500	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes	0.42	0.987253879412225
flgM.5352	CDS	flgM	BSU_35430	Control of sigma factors, Additional chemotaxis signal transduction and regulatory proteins, Secreted proteins, Swarming	-0.42	na
miaA_hfq.2599	intergenic_UTR	miaA_hfq	BSU_17330	tRNA modification and maturation	-0.42	na
ydhF.886	CDS	ydhF	BSU_05730	Sporulation proteins/ other, Secreted proteins	0.42	na
uxaA.1846	CDS	uxaA	BSU_12390	Utilization of hexuronate, Sporulation proteins/ other	0.42	na
yqzD.3750	CDS	yqzD	BSU_24930	Membrane proteins, Swarming	-0.42	0.987253879412225
comEC.3852	CDS	comEC	BSU_25570	Genetic competence, Genetic competence, Membrane proteins	0.41	na
rsgI.2005	CDS	rsgI	BSU_13460	Control of sigma factors, Heat shock proteins, Membrane proteins	-0.41	0.987253879412225
yyaL.6166	CDS	yyaL	BSU_40820	Newly identified sporulation proteins (based on transcription profiling)	-0.41	na
gcvPB.3695	CDS	gcvPB	BSU_24550	Utilization of threonine/ glycine	0.41	0.987253879412225
yheE.1446	CDS	yheE	BSU_09760	Proteins of unknown function	-0.41	0.987253879412225
S772.3078	S_feature	S772	new_2185422_2185503_c	na	0.41	na
S423.1755	sRNA_independent	S423	new_1252566_1252752	na	0.41	na
sirB.2343	CDS	sirB	BSU_15620	Biosynthesis of heme/ siroheme	0.41	na
yugU.4725	CDS	yugU	BSU_31280	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	0.41	0.987253879412225
yfmS.1120	CDS	yfmS	BSU_07360	Soluble chemoreceptors	0.41	na
sumT_sirB.2344	intergenic_UTR	sumT_sirB	BSU_15610	Biosynthesis of heme/ siroheme	0.41	na
rpoA.250	CDS	rpoA	BSU_01430	RNA polymerase, Essential genes	-0.41	na
epsN.5175	CDS	epsN	BSU_34230	Biofilm formation, Matrix polysaccharide synthesis	-0.41	na
S1453_ywhD.5674	CDS_3'UTR	S1453_ywhD	new_3852070_3852185_c	na	0.41	na
yjzD.1667	CDS	yjzD	BSU_11270	Proteins of unknown function, Membrane proteins	0.41	0.987253879412225
